title,rating
Ten Tall Men,3.0
Teri Meri Kahaani,3.0
Tex,3.0
The '?' Motorist,3.0
The Asthenic Syndrome,3.0
The Band's Visit,3.0
The Bay,3.0
The Black Marble,3.0
The Black Waters of Echo's Pond,3.0
The Brother from Another Planet,3.0
The Butterfly Room,3.0
The Canyon,3.0
"The Cartoonist: Jeff Smith, BONE and the Changing Face of Comics",3.0
The Collection,3.0
The Delicious Little Devil,3.0
The Details,3.0
The Florodora Girl,3.0
The Girl from the Marsh Croft,3.0
The Girl on the Stone,3.0
The Haunting in Connecticut 2: Ghosts of Georgia,3.0
The Hero,3.0
The Hunchback,3.0
The Hunger Games: Catching Fire,3.0
The Hunt,3.0
The Hunter,3.0
The Italian,3.0
The Last Angry Man,3.0
The Last Tycoon,3.0
The Legend of Sleepy Hollow,3.0
The Legend of the 7 Golden Vampires,3.0
The Letter,3.0
The Line King: The Al Hirschfeld Story,3.0
The Marshal of Finland,3.0
The Monster Walks,3.0
The Moonlighter,3.0
The Mosquito Net,3.0
The Navigator,3.0
The Object of Beauty,3.0
The Painting,3.0
The People Speak,3.0
The Princess and the Pea,3.0
The Private Affairs of Bel Ami,3.0
The Prizefighter and the Lady,3.0
The Rashevski Tango,3.0
The Samaritan,3.0
The Sea Bat,3.0
The Sessions,3.0
The Silk Express,3.0
The Sitter,3.0
The Story of Three Loves,3.0
The Sun's Burial,3.0
The Unfish,3.0
The Walking Stick,3.0
The Witching of Ben Wagner,3.0
The Wrath of Cain,3.0
Three Came Home,3.0
Till Human Voices Wake Us,3.0
Titicut Follies,3.0
To Die By Your Side,3.0
Tony 10,3.0
Top Gear: The Worst Car In the History of the World,3.0
"Tora-san, Our Lovable Tramp",3.0
Trader Horn,3.0
Trapped in the Closet: Chapters 23-33,3.0
Trojan Eddie,3.0
True Confession,3.0
Ulzana's Raid,3.0
Unbreakable: The Western States 100,3.0
Undead,3.0
Up in Arms,3.0
Vampire Dog,3.0
Viola,3.0
Virgin Witch,3.0
Waltzing Anna,3.0
Warlock III: The End of Innocence,3.0
Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,3.0
What About Dick?,3.0
What Am I Doing in the Middle of the Revolution?,3.0
Where Are My Children?,3.0
White Reindeer,3.0
Who Saw Him Die?,3.0
Without Memory,3.0
Wizards of the Lost Kingdom II,3.0
Wrong Cops,3.0
ivans xtc.,3.0
The Last Hurrah,3.0018879798615483
Summer City,3.0023364485981308
Summer in Berlin,3.0030807906541135
The Sand Pebbles,3.0031645569620253
Impudent Girl,3.003787878787879
Zazie dans le métro,3.0040723981900452
The Time Machine,3.005161023947151
"The Yakuza Papers, Vol. 1: Battles Without Honor and Humanity",3.0051903114186853
Breakheart Pass,3.0060240963855422
I due carabinieri,3.00625
Seven Chances,3.0064935064935066
The Lady in the Car with Glasses and a Gun,3.007142857142857
Sin City: A Dame to Kill For,3.007288629737609
American Splendor,3.0074243289548828
Les Misérables,3.0077071290944124
Charlie and the Chocolate Factory,3.008510638297872
Felix The Cat: The Movie,3.0086206896551726
Shadow Run,3.009259259259259
Purely Belter,3.0093457943925235
Legends of the Fall,3.0093833780160857
The Apple Game,3.0095541401273884
Drugstore Cowboy,3.0103734439834025
00 Schneider - Jagd auf Nihil Baxter,3.010989010989011
No One Killed Jessica,3.011111111111111
The Irony of Fate. The Sequel,3.011111111111111
Female Agents,3.011744966442953
Double Indemnity,3.011763038548753
The Queen,3.011904761904762
The Pianist,3.012129934210526
Jaws 2,3.0121951219512195
Secret Beyond the Door,3.0121951219512195
The Secret Lives of Dentists,3.0121951219512195
Troy,3.0121951219512195
Mi Vida Loca,3.0125
The Final Comedown,3.0125
Pocketful of Miracles,3.0132389162561575
Dark Star,3.0134099616858236
Les Amants du Pont-Neuf,3.013559322033898
"Cherry, Harry & Raquel!",3.0136986301369864
Father and Guns,3.013888888888889
Hercules Unchained,3.0142857142857142
Rio Lobo,3.014705882352941
Date and Switch,3.015151515151515
Liar Liar,3.0152963671128106
Golmaal 3,3.015873015873016
Before Sunrise,3.016246953696182
Solaris,3.0166666666666666
The Shining,3.01717032967033
Platoon,3.017857142857143
Pyaar Ke Side Effects,3.0180722891566263
Dogs in Space,3.0185185185185186
Stevie,3.018700787401575
David Cross: Let America Laugh,3.018867924528302
The French Revolution,3.0190073917634637
Natural Born Killers,3.0192629815745393
Breaking Glass,3.019607843137255
Raising Helen,3.0197472353870456
Crazy Love,3.021505376344086
The Shawshank Redemption,3.0216468590831917
Meatball Machine,3.0217391304347827
The Color Purple,3.0217391304347827
The Name of the Rose,3.0232558139534884
Little Italy,3.0238095238095237
Taking Woodstock,3.0238095238095237
Hostel,3.0245039085989176
Bright Future,3.025
The Wind in the Willows,3.025
Franklyn,3.0260416666666665
A Grand Day Out,3.026315789473684
Bellini e o Demônio,3.026315789473684
Rent,3.027664314890457
Dead Bang,3.028
"Electra, My Love",3.0281385281385282
There's Only One Jimmy Grimble,3.0287141073657926
Eye of the Devil,3.029188779378317
RoboCop,3.0294117647058822
Rock Haven,3.0294117647058822
"Good Morning, Vietnam",3.0294920808301473
Poltergeist,3.0302923564635433
964 Pinocchio,3.0313390313390314
Poodle Springs,3.031870114251353
Everyday Sunshine:  The Story of Fishbone,3.033333333333333
The Trumpet Of The Swan,3.033333333333333
To Trap a Spy,3.033333333333333
The Last Mimzy,3.0336206896551725
Ghost,3.0348258706467663
The Magic Flute,3.0354545454545456
Me Without You,3.0357142857142856
The Atomic Cafe,3.0357142857142856
Face,3.036036036036036
Erkan & Stefan 3,3.0361702127659576
Daniel Tosh: Happy Thoughts,3.036697247706422
Three Colors: Blue,3.036764705882353
Fanaa,3.0375
Star Trek: Nemesis,3.0376623376623377
In China They Eat Dogs,3.0380539499036607
Cop Land,3.038054538054538
Sympathy for Mr. Vengeance,3.038095238095238
Day of the Evil Gun,3.0384615384615383
Den siste Fleksnes,3.0384615384615383
Frankenfish,3.0384615384615383
Who's That Girl,3.0384615384615383
Year of the Devil,3.0384615384615383
The Aviator,3.0384786973009144
Seeing Other People,3.0392011834319526
Mongolian Ping Pong,3.0398048279404213
Notorious,3.040473145780051
2:37,3.040492957746479
The Prize,3.0407506281407035
The English Patient,3.0412371134020617
Better Than Sex,3.0416666666666665
Food,3.0416666666666665
Maidentrip,3.0416666666666665
Meet the Fockers,3.0416666666666665
Shaolin Intruders,3.0416666666666665
Wild Orchid,3.0416666666666665
Windbag the Sailor,3.0416666666666665
Trouble Every Day,3.0419734904270985
The Experiment,3.0426749509483324
The Incredible Hulk,3.0434782608695654
"Me, Myself & Irene",3.0435159500693483
The Day After,3.0436363636363635
The Child I Never Was,3.0441176470588234
Waltz with Bashir,3.044642857142857
Popular Music,3.0449333136473253
Princess of Thieves,3.0451977401129944
A Flying Ship,3.0454545454545454
Garden State,3.0454545454545454
Ice Castles,3.0454545454545454
Love Me If You Dare,3.0454545454545454
Love on the Side,3.0454545454545454
The Boston Strangler,3.0454545454545454
The Carter,3.0454545454545454
Zig Zag,3.0454545454545454
Snowtown,3.046875
Pokémon: Destiny Deoxys,3.0476190476190474
Pusher,3.0476190476190474
An Ideal Husband,3.047811993517018
Roustabout,3.048186011719237
The Inheritors,3.0483870967741935
Tenacious D in The Pick of Destiny,3.049019607843137
Prelude to a Kiss,3.0491909385113267
Band of the Hand,3.05
Il Posto,3.05
Late Autumn,3.05
The Bandit,3.05
The House Where Evil Dwells,3.05
Twister,3.05
Titan A.E.,3.050176056338028
Jaws: The Revenge,3.050251256281407
The House,3.0511363636363638
It Happened at the World's Fair,3.0520833333333335
Zozo,3.0523012552301254
Morgan,3.0526315789473686
The Merry Jail,3.0526315789473686
The Spy Who Loved Me,3.053090332805071
"Sport, Sport, Sport",3.0535714285714284
The Last Days of Pompeii,3.054054054054054
Leaving Las Vegas,3.0541158536585367
A Man for All Seasons,3.0542168674698793
Two Men in Town,3.054421768707483
Goldfinger,3.0545454545454547
Big Girls Don't Cry... They Get Even,3.0549177190968235
Carry On Don't Lose Your Head,3.0555555555555554
Comandante,3.0555555555555554
God is the Bigger Elvis,3.0555555555555554
Harlem Rides the Range,3.0555555555555554
Rio Conchos,3.0555555555555554
Saint Seiya: Legend of Crimson Youth,3.0555555555555554
Unforgiven,3.0555555555555554
Visit to a Small Planet,3.0555555555555554
Wild Reeds,3.0555555555555554
Cloud 9,3.0558375634517767
The League of Extraordinary Gentlemen,3.056338028169014
Dare,3.056451612903226
In Love and War,3.0568181818181817
The Man Who Loved Women,3.0574162679425836
Dark Blue,3.057718120805369
Evil Dead II,3.05774767146486
Eastern Promises,3.057815223707147
Brokeback Mountain,3.058139534883721
50 First Dates,3.058648111332008
Papillon,3.0592105263157894
The Ladykillers,3.059262510974539
American Pie 2,3.0595186186448067
Mark of the Devil,3.06
Mississippi Mermaid,3.0605095541401273
Beautiful Boxer,3.0615384615384613
Snow Cake,3.0617937853107344
Nobody Knows,3.0618802062673542
A Close Shave,3.0621278596051393
Assassination,3.0625
Bob le Flambeur,3.0625
Conquest,3.0625
Hallelujah,3.0625
I Am Legend,3.0625
Khadak,3.0625
The Master and Margaret,3.0625
The Second Chance,3.0625
They Won't Forget,3.0625
Star Trek IV: The Voyage Home,3.063799309483582
"Video Nasties: Moral Panic, Censorship & Videotape",3.0638297872340425
Temple of the White Elephant,3.0652173913043477
Godzilla vs. Mechagodzilla II,3.0657469550087
The Edge of Heaven,3.0659059152305543
The Insider,3.0660377358490565
Mulholland Drive,3.0662047729022324
Cows,3.066350710900474
Interkosmos,3.06640625
2 Fast 2 Furious,3.066666666666667
Cannibal Ferox,3.066666666666667
Dr. Otto and the Riddle of the Gloom Beam,3.066666666666667
Mondays in the Sun,3.066666666666667
The Proud Ones,3.066666666666667
Working Girl,3.066811384466956
The Outsiders,3.0669921063564605
Closely Watched Trains,3.0673076923076925
The Cincinnati Kid,3.0679245283018868
The Pebble and the Penguin,3.06797583081571
The Touch,3.0684931506849313
Texas - Doc Snyder hält die Welt in Atem,3.0686274509803924
Tough Enough,3.0686800160484373
Rocky II,3.068798828125
Murder Ahoy,3.0689655172413794
Death in Venice,3.069007263922518
The War of the Worlds,3.0693617021276594
Six Days Seven Nights,3.0694444444444446
The Orphanage,3.069640062597809
Kosmos,3.0697674418604652
Love on the Run,3.0709134615384617
Divorcing Jack,3.0714285714285716
Emma's Bliss,3.0714285714285716
Graffiti Bridge,3.0714285714285716
Island of the Fishmen,3.0714285714285716
New Scenes from America,3.0714285714285716
Pets,3.0714285714285716
Sambizanga,3.0714285714285716
Strange Cargo,3.0714285714285716
The Girl from Monday,3.0714285714285716
Tokyo Tower,3.0714285714285716
The Hucksters,3.072027972027972
Scary Movie 3,3.0722433460076046
Calmos,3.0725806451612905
Nick of Time,3.0730593607305936
Bogus,3.0738993710691824
The World in His Arms,3.074074074074074
Braindead,3.075
The Devil to Pay!,3.075
Braveheart,3.075221238938053
Bush Mama,3.0757575757575757
Cowboy,3.0760934691431996
The Fearless Vampire Killers,3.0761464750171115
Knight Without Armour,3.076923076923077
30 Days of Night,3.0774647887323945
The Net,3.078038674033149
The Extraordinary Adventures of Mr. West in the Land of the Bolsheviks,3.078125
"Rakkaudella, Maire",3.078846153846154
A Night in Casablanca,3.0789473684210527
Une Chambre en Ville,3.0789473684210527
A View to a Kill,3.078952730236349
Four Rooms,3.079564818455892
La Haine,3.079710144927536
War of the Arrows,3.080439404677534
The Squall,3.0806451612903225
Roman Holiday,3.0810293492131007
Big Man - An Unusual Insurance,3.081151832460733
Hotel Very Welcome,3.08124916410325
Robbery,3.0813953488372094
The Dukes of Hazzard,3.0817757009345796
The Chant of Jimmie Blacksmith,3.0823529411764707
The Story of Adele H,3.0827586206896553
Fight Club,3.0832614322691976
Beste Zeit,3.083265306122449
A Message to Garcia,3.0833333333333335
Anita,3.0833333333333335
Death's Marathon,3.0833333333333335
Feds,3.0833333333333335
Finnish Blood Swedish Heart,3.0833333333333335
Kisna: The Warrior Poet,3.0833333333333335
Puppet Master vs Demonic Toys,3.0833333333333335
Rosenstrasse,3.0833333333333335
The Drowning Pool,3.0833333333333335
The Public Woman,3.0833333333333335
The Strange Saga of Hiroshi the Freeloading Sex Machine,3.0833333333333335
The Young Visiters,3.0833333333333335
The Departed,3.084110696517413
Leningrad,3.0844700944386148
The Good German,3.0844972067039107
Metro,3.0846750149075732
Night Catches Us,3.085714285714286
A Bay of Blood,3.0863309352517985
The Lady Vanishes,3.0864864864864865
Forbidden Planet,3.087794833395732
D.C. Cab,3.088235294117647
Kart Racer,3.088235294117647
The Nativity Story,3.0883762732174955
Bedevilled,3.0883785664578984
National Treasure: Book of Secrets,3.088888888888889
Many Rivers to Cross,3.089053803339518
Prom Night,3.089108910891089
Enchanted April,3.0892857142857144
The Raffle,3.0892857142857144
Trouble in Paradise,3.090005931198102
Fame,3.090106007067138
Poseidon,3.0902777777777777
Rocky III,3.0906019922044177
Codependent Lesbian Space Alien Seeks Same,3.090909090909091
Garfield's Fun Fest,3.090909090909091
Hacking Democracy,3.090909090909091
Lost in Siberia,3.090909090909091
Mirrors 2,3.090909090909091
"Richard Pryor: I Ain't Dead Yet, #*%$#@!!",3.090909090909091
The Cuckoo,3.091078066914498
Some Like It Hot,3.091131734983243
Carry On Cowboy,3.091586463831108
Sahara,3.0921052631578947
Torremolinos 73,3.0921985815602837
Claire's Knee,3.0928538916704595
Delta,3.09375
Last Night At The Alamo,3.09375
Pan's Labyrinth,3.09375
Terror Train,3.09375
The Seventh Cross,3.09375
Veronika Voss,3.0944537114261883
Ace Ventura: Pet Detective,3.094650205761317
Hey Ram,3.0952380952380953
Project: Shadowchaser,3.0952380952380953
The Dirt Bike Kid,3.0952380952380953
Mesmerized,3.095744680851064
Star Trek: The Motion Picture,3.0959885386819486
Planet of the Apes,3.0960884353741496
First Knight,3.0961538461538463
Hum Tum,3.0961538461538463
Last Ride,3.0961538461538463
Stoked: The Rise And Fall Of Gator,3.096774193548387
Airplane II: The Sequel,3.096813725490196
La montaña rusa,3.097122302158273
Harley Davidson and the Marlboro Man,3.0972
¡Three Amigos!,3.0972222222222223
Arbitrage,3.097560975609756
Three Monkeys,3.097972972972973
Portrait in Black,3.0980392156862746
Rock 'n' Roll Frankenstein,3.0984848484848486
Diabolique,3.0988023952095807
Charade,3.0989425981873113
The Ice Harvest,3.099483204134367
Bag of Bones,3.1
Failure to Launch,3.1
Gunshy,3.1
Hounded,3.1
Hours,3.1
Parental Guidance,3.1
Phantom of the Megaplex,3.1
Reilly: Ace of Spies,3.1
Run If You Can,3.1
"So Evil, So Young",3.1
Some Girl(s),3.1
Taste the Waste,3.1
The Ascent of Money,3.1
The Flowers of War,3.1
The Scar,3.1
The Unvanquished,3.1
Ratatouille,3.100217864923747
The Ox-Bow Incident,3.1007462686567164
Dear Brigitte,3.1012
Away All Boats,3.1013071895424837
Another Public Enemy,3.101423487544484
The Monkey Hustle,3.1020408163265305
The Hi-Lo Country,3.1020742358078603
Get a Clue,3.102272727272727
Salvador (Puig Antich),3.1027397260273974
Jackie Brown,3.1028985507246376
Charlie Bubbles,3.103448275862069
"The 5,000 Fingers of Dr. T.",3.103448275862069
House of Frankenstein,3.103488372093023
Flaming Creatures,3.1039707419017764
Behind That Curtain,3.1041666666666665
Mifune,3.1041666666666665
Jönssonligan får guldfeber,3.104431678292983
The Fine Art of Love: Mine Ha-Ha,3.104651162790698
Once,3.1049382716049383
I Could Go on Singing,3.1052631578947367
Not Suitable For Children,3.1052631578947367
The Penalty,3.1052631578947367
The Greatest,3.105769230769231
A Beautiful Mind,3.1064154786150713
Ginger and Fred,3.1064814814814814
An American Werewolf in London,3.107142857142857
Jeepers Creepers,3.107142857142857
Kings & Rats,3.107142857142857
Off and Running,3.107142857142857
Pieces,3.107142857142857
Suez,3.107142857142857
Atlantis: Milo's Return,3.1078162495714774
Meet Joe Black,3.108058608058608
Sweeney Todd: The Demon Barber of Fleet Street,3.108695652173913
The Policeman of the 16th Precinct,3.108695652173913
Cyberjack,3.1087483176312247
Gone Baby Gone,3.111003861003861
"Crosby, Stills & Nash: Long Time Comin'",3.111111111111111
Cyberbully,3.111111111111111
Executive Decision,3.111111111111111
If I Were You,3.111111111111111
Thelma & Louise,3.112163948876157
Armageddon,3.1123652554288395
Vertigo,3.112452720395694
Needle,3.1129032258064515
The Other Side of the Mountain,3.1129032258064515
Two-Minute Warning,3.1129032258064515
Wild Strawberries,3.113095238095238
No Man of Her Own,3.113821138211382
Rise: Blood Hunter,3.1139240506329116
Twelve Monkeys,3.114120283899888
Solo Sunny,3.114232209737828
Of Human Hearts,3.1142433234421363
Chicago,3.114503816793893
Chasing Mavericks,3.1145833333333335
Houseboat,3.115039128955427
Frankie and Johnny,3.1151202749140894
Devil's Bible,3.1153846153846154
The Fifth Musketeer,3.1153846153846154
Wrong,3.1153846153846154
The Gendarme in New York,3.1157548720356893
Tuya's Marriage,3.116386925795053
Official Rejection,3.1165413533834587
Bank Holiday,3.1166666666666667
Vanishing on 7th Street,3.117021276595745
Rembetiko,3.1176470588235294
The Lost Medallion: The Adventures of Billy Stone,3.1176470588235294
The Man Who Loved Women,3.1176470588235294
Taxi 3,3.1179525222551927
Gigantics,3.118181818181818
All About My Mother,3.1183006535947713
City of Men,3.1184210526315788
"Don't Hug Me, I'm Scared",3.1184210526315788
Mansome,3.1184210526315788
Up!,3.119205298013245
Mega Python vs. Gatoroid,3.119300651354131
Wag the Dog,3.1193118580468724
Cabiria,3.1194690265486726
They Made Me a Criminal,3.119565217391304
A Clockwork Orange,3.119938985348951
Les Biches,3.12
Lavoura Arcaica,3.1205357142857144
Howards End,3.1206896551724137
The Quiet Man,3.1215469613259668
Begotten,3.121554660885723
Ghost World,3.1219512195121952
The System,3.1222222222222222
The Tuskegee Airmen,3.1222222222222222
No Country for Old Men,3.1225577264653643
The White Sound,3.1225690276110445
Keine Lieder über Liebe,3.122923588039867
Lifeguard,3.123732251521298
Shadows of Forgotten Ancestors,3.1240601503759398
Away from Her,3.124131082423039
Music Box,3.1241699867197874
Rumor Has It...,3.124223602484472
"Spring, Summer, Fall, Winter... and Spring",3.1243478260869564
13 Sins,3.125
8:46,3.125
Albino Alligator,3.125
All About Love,3.125
Back to 1942,3.125
Barbarella,3.125
Closer to the Moon,3.125
Escape from Segovia,3.125
Fair of the Dove,3.125
Gladiators 7,3.125
Home,3.125
La León,3.125
Laissons Lucie faire !,3.125
Mama,3.125
McQ,3.125
Paulette,3.125
Pekka ja Pätkä puistotäteinä,3.125
